fit,lwr,upr,horas_redes,distraccion_acad,horas_estudio,asistencia
4.120513910996368,4.043580365294384,4.197447456698352,2.4242424242424243,Distraccion media,3.1660056657223787,86.29288637079007
3.977772213276718,3.832696996812371,4.122847429741065,2.4242424242424243,Distraccion alta,3.1660056657223787,86.29288637079007
4.253805677942527,4.140982721687784,4.366628634197269,2.6262626262626263,Distraccion baja,3.1660056657223787,86.29288637079007
4.115107925955551,4.040756702891056,4.189459149020047,2.6262626262626263,Distraccion media,3.1660056657223787,86.29288637079007
3.9764101739685764,3.835475562439376,4.117344785497777,2.6262626262626263,Distraccion alta,3.1660056657223787,86.29288637079007
4.244355747169037,4.134801971973294,4.353909522364781,2.8282828282828283,Distraccion baja,3.1660056657223787,86.29288637079007
4.109701940914736,4.03768871365977,4.181715168169702,2.8282828282828283,Distraccion media,3.1660056657223787,86.29288637079007
3.975048134660435,3.8379694879072326,4.112126781413637,2.8282828282828283,Distraccion alta,3.1660056657223787,86.29288637079007
4.234905816395547,4.12811684529826,4.341694787492834,3.0303030303030303,Distraccion baja,3.1660056657223787,86.29288637079007
4.10429595587392,4.034351892224842,4.1742400195229985,3.0303030303030303,Distraccion media,3.1660056657223787,86.29288637079007
3.973686095352293,3.840154112522018,4.107218078182568,3.0303030303030303,Distraccion alta,3.1660056657223787,86.29288637079007
4.225455885622057,4.120887326660997,4.330024444583117,3.2323232323232323,Distraccion baja,3.1660056657223787,86.29288637079007
4.098889970833104,4.030721753961902,4.167058187704307,3.2323232323232323,Distraccion media,3.1660056657223787,86.29288637079007
3.9723240560441515,3.8420041809077263,4.102643931180577,3.2323232323232323,Distraccion alta,3.1660056657223787,86.29288637079007
4.216005954848567,4.11307817830032,4.318933731396815,3.4343434343434343,Distraccion baja,3.1660056657223787,86.29288637079007
4.093483985792289,4.026774869813779,4.1601931017707985,3.4343434343434343,Distraccion media,3.1660056657223787,86.29288637079007
3.9709620167360096,3.843494398704389,4.09842963476763,3.4343434343434343,Distraccion alta,3.1660056657223787,86.29288637079007
4.206556024075077,4.104661395492719,4.308450652657435,3.6363636363636362,Distraccion baja,3.1660056657223787,86.29288637079007
4.088078000751472,4.022490096916609,4.153665904586335,3.6363636363636362,Distraccion media,3.1660056657223787,86.29288637079007
3.9695999774278676,3.8446001301806416,4.094599824675094,3.6363636363636362,Distraccion alta,3.1660056657223787,86.29288637079007
4.197106093301587,4.095618419323387,4.298593767279787,3.8383838383838382,Distraccion baja,3.1660056657223787,86.29288637079007
4.082672015710656,4.017849899763628,4.147494131657685,3.8383838383838382,Distraccion media,3.1660056657223787,86.29288637079007
3.968237938119726,3.845298219757036,4.091177656482417,3.8383838383838382,Distraccion alta,3.1660056657223787,86.29288637079007
4.187656162528096,4.08594173340483,4.2893705916513625,4.040404040404041,Distraccion baja,3.1660056657223787,86.29288637079007
4.077266030669841,4.01284160274199,4.141690458597691,4.040404040404041,Distraccion media,3.1660056657223787,86.29288637079007
